GISJOIN,sand_mean
G3600650,42.0978889465332
G5100550,52.237247467041016
G2900750,26.086984634399414
G3701850,46.845645904541016
G3701170,56.024776458740234
G3901150,16.77833366394043
G3901530,23.14334487915039
G2901430,35.050472259521484
G1700670,17.177093505859375
G4700370,16.873132705688477
G2900730,18.740449905395508
G3901290,18.542070388793945
G2100910,17.290876388549805
G2800230,46.562095642089844
G3601190,51.976348876953125
G1700590,19.587923049926758
G0500730,31.66623306274414
G5101530,33.8770866394043
G1800270,26.661062240600586
G5101835,19.35365104675293
G2101410,16.876253128051758
G2900810,27.377931594848633
G3900790,23.604097366333008
G0100950,41.6402587890625
G1301630,69.49134826660156
G4500550,69.9135513305664
G5500770,59.46638870239258
G1701890,18.17529296875
G5101710,31.41727638244629
G1301530,66.37760925292969
G1302450,71.07352447509766
G1700710,25.646564483642578
G1700730,18.744802474975586
G4701170,15.943172454833984
G5000010,33.70234680175781
G2800210,20.561439514160156
G3700290,52.32273864746094
G2100010,17.531566619873047
G3600390,25.156949996948242
G2101570,19.038503646850586
G1300990,71.10862731933594
G1301450,47.36717987060547
G4201070,36.387569427490234
G2102070,18.905431747436523
G4400090,53.89381790161133
G2801430,21.090131759643555
G3300150,57.89115524291992
G1800570,17.969682693481445
G1700150,19.373626708984375
G0500350,19.077272415161133
G2300050,55.02253341674805
G0100310,68.05976104736328
G0500410,19.183626174926758
G1801410,59.908287048339844
G1201070,90.90850830078125
G1700010,17.846038818359375
G2102110,12.271444320678711
G4800510,57.34056091308594
G1000010,56.47193908691406
G2902030,17.76987075805664
G5100670,45.895538330078125
G3700010,42.2940673828125
G5101370,24.183191299438477
G3600410,46.122859954833984
G2900610,26.01885986328125
G5101590,58.51436996459961
G0100630,39.96929168701172
G3601150,30.577919006347656
G1800070,17.99352264404297
G3600030,21.42072296142578
G4700970,17.925634384155273
G1800290,15.228606224060059
G5101810,55.066951751708984
G2101810,10.70734691619873
G4200810,33.97488784790039
G1800470,17.104022979736328
G0601010,38.30972671508789
G4802450,29.04636573791504
G0100490,40.97358322143555
G0601050,46.01206970214844
G5101410,39.35804748535156
G0501430,34.181434631347656
G4200770,26.974193572998047
G2200770,18.495716094970703
G2901830,19.005964279174805
G2100970,10.447525978088379
G2101550,15.569122314453125
G1900990,17.696121215820312
G2101750,24.254798889160156
G3400210,44.53070831298828
G2400390,42.89702224731445
G1900950,17.84031105041504
G1701990,17.785661697387695
G3300190,49.40396499633789
G1700650,17.955215454101562
G4130115,39.46687316894531
G3700570,34.99519348144531
G1301130,47.8809928894043
G0100170,46.3023796081543
G0501450,29.52322769165039
G0501110,18.719758987426758
G2500170,60.95500946044922
G1901550,15.327588081359863
G1302350,74.2625732421875
G1800230,17.454347610473633
G3600610,36.69468307495117
G1901150,23.464263916015625
G3900430,31.262067794799805
