GISJOIN,silt_mean
G4700090,48.6209602355957
G5101810,30.260610580444336
G3700730,28.14052391052246
G1800510,62.23200607299805
G3901590,60.53336715698242
G4500570,37.14130401611328
G0100350,30.25666046142578
G2800370,51.92178726196289
G2101350,59.57132339477539
G3901730,37.330814361572266
G3300070,43.11209487915039
G1301050,23.740581512451172
G1302110,22.098901748657227
G3400230,32.20216369628906
G2950015,63.83603286743164
G4701250,67.87968444824219
G3900830,62.40945816040039
G2400110,31.738544464111328
G5101210,49.068660736083984
G0100090,42.48603057861328
G3900090,60.04253005981445
G3700910,27.135129928588867
G3700130,32.98969650268555
G2650215,33.83720397949219
G3400330,35.802146911621094
G1301370,26.961210250854492
G2102030,61.347938537597656
G3700770,37.05150604248047
G3600810,32.371795654296875
G1302670,17.07813835144043
G3600930,61.38302993774414
G2201170,41.42003631591797
G4400070,33.60569381713867
G5100990,28.076377868652344
G2950195,52.77800369262695
G4700190,44.77458572387695
G1800190,65.5839614868164
G5100370,33.640769958496094
G2100570,60.45337677001953
G4701650,63.36589431762695
G2801130,43.2242317199707
G5100930,28.027050018310547
G5100530,31.8823299407959
G3900810,60.367454528808594
G2200930,27.9261417388916
G3901410,61.69926071166992
G5107100,34.33333206176758
G1800410,60.948665618896484
G2201030,50.16964340209961
G2201210,38.63462829589844
G2950175,38.866554260253906
G3600450,43.96781921386719
G2800310,35.855224609375
G5101910,54.98969268798828
G1303170,29.26179313659668
G4500310,18.584707260131836
G5100360,31.778451919555664
G3901490,59.46000289916992
G5101410,38.54965591430664
G2400390,44.36534881591797
G4500630,21.537107467651367
G2100810,54.16415023803711
G1700870,64.49858093261719
G0100715,35.4140739440918
G3900370,57.296939849853516
G3600690,57.5020866394043
G1302450,19.22480583190918
G2102090,58.232757568359375
G4200750,56.80830383300781
G1303030,19.740705490112305
G4200110,56.90060043334961
G0101290,29.939207077026367
G0900010,33.00941848754883
G4500750,15.622031211853027
G2200090,40.95360565185547
G2801490,52.539512634277344
G3700170,18.992755889892578
G2400090,37.54661560058594
G3400150,19.18912696838379
G0900050,34.49300003051758
G3701590,34.62651062011719
G2200950,31.184463500976562
G5000110,39.77006149291992
G0100730,51.64006423950195
G5100775,54.77338409423828
G5101310,34.31525802612305
G2400310,53.924190521240234
G1701630,63.90599060058594
G2101710,58.39656448364258
G1701510,63.47686004638672
G4700730,55.1011848449707
G4200870,47.586429595947266
