GISJOIN,ruggedness_mean
G2500050,0.5748783946037292
G2500250,0.8854061365127563
G2500130,1.863451361656189
G2600735,1.7627415657043457
G2600110,0.27777451276779175
G2600350,0.7042185664176941
G2600170,0.15502765774726868
G2601210,0.524661123752594
G2601130,0.6354684233665466
G2601550,0.38205426931381226
G2601110,0.19873206317424774
G2600490,0.4601157307624817
G2600510,0.3361417055130005
G2601390,0.4887269139289856
G2600130,1.1513915061950684
G2601070,0.8391006588935852
G2601650,1.1365920305252075
G2600450,0.4958128035068512
G2600690,0.41332870721817017
G2601590,0.6106966733932495
G2601090,0.7209414839744568
G2600330,0.4131075143814087
G2600150,0.9187260866165161
G2601150,0.18047060072422028
G2600850,0.8873971700668335
G2601010,0.9199680089950562
G2601250,0.67609703540802
G2601015,1.016844630241394
G2600370,0.4540169835090637
